,0
2999,84:3D:C6:B9:3A:90
3000,84:3D:C6:BD:4D:A0
3001,84:3D:C6:AD:B0:DF
3002,84:3D:C6:C7:F2:10
3003,00:3A:7D:12:43:C0
3004,00:3A:7D:27:B6:4F
3005,84:3D:C6:B8:EF:1F
3006,84:3D:C6:B9:28:50
3007,84:3D:C6:B8:EF:10
3008,84:3D:C6:B9:26:80
3009,00:3A:7D:27:B8:60
3010,84:3D:C6:B9:28:5F
3011,00:3A:7D:27:B9:D0
3012,84:3D:C6:B8:F7:E0
3013,84:3D:C6:B8:F8:C0
3014,00:3A:7D:27:B8:6F
3015,84:3D:C6:B8:F7:EF
3016,00:3A:7D:27:B6:40
3017,84:3D:C6:AD:B0:D0
3018,84:3D:C6:B9:3A:90
3019,84:3D:C6:BD:4D:A0
3020,84:3D:C6:AD:B0:DF
3021,84:3D:C6:C7:F2:10
3022,00:3A:7D:12:43:C0
3023,00:3A:7D:27:B6:4F
3024,84:3D:C6:B8:EF:1F
3025,84:3D:C6:B9:28:50
3026,84:3D:C6:B8:EF:10
3027,84:3D:C6:B9:26:80
3028,00:3A:7D:27:B8:60
3029,84:3D:C6:B9:28:5F
3030,00:3A:7D:27:B9:D0
3031,84:3D:C6:B8:F7:E0
3032,84:3D:C6:B8:F8:C0
3033,00:3A:7D:27:B8:6F
3034,84:3D:C6:B8:F7:EF
3035,00:3A:7D:27:B6:40
3036,84:3D:C6:AD:B0:D0
3037,84:3D:C6:B9:3A:90
3038,84:3D:C6:BD:4D:A0
3039,84:3D:C6:AD:B0:DF
3040,84:3D:C6:C7:F2:10
3041,00:3A:7D:12:43:C0
3042,00:3A:7D:27:B6:4F
3043,84:3D:C6:B8:EF:1F
3044,84:3D:C6:B9:28:50
3045,84:3D:C6:B8:EF:10
3046,84:3D:C6:B9:26:80
3047,00:3A:7D:27:B8:60
3048,84:3D:C6:B9:28:5F
3049,00:3A:7D:27:B9:D0
3050,84:3D:C6:B8:F7:E0
3051,84:3D:C6:B8:F8:C0
3052,00:3A:7D:27:B8:6F
3053,84:3D:C6:B8:F7:EF
3054,00:3A:7D:27:B6:40
3055,84:3D:C6:AD:B0:D0
3056,84:3D:C6:B9:3A:90
3057,84:3D:C6:BD:4D:A0
3058,84:3D:C6:AD:B0:DF
3059,84:3D:C6:C7:F2:10
3060,00:3A:7D:12:43:C0
3061,00:3A:7D:27:B6:4F
3062,84:3D:C6:B8:EF:1F
3063,84:3D:C6:B9:28:50
3064,84:3D:C6:B8:EF:10
3065,84:3D:C6:B9:26:80
3066,00:3A:7D:27:B8:60
3067,84:3D:C6:B9:28:5F
3068,00:3A:7D:27:B9:D0
3069,84:3D:C6:B8:F7:E0
3070,84:3D:C6:B8:F8:C0
3071,00:3A:7D:27:B8:6F
3072,84:3D:C6:B8:F7:EF
3073,00:3A:7D:27:B6:40
3074,84:3D:C6:AD:B0:D0
3075,84:3D:C6:B9:3A:90
3076,84:3D:C6:BD:4D:A0
3077,84:3D:C6:AD:B0:DF
3078,84:3D:C6:C7:F2:10
3079,00:3A:7D:12:43:C0
3080,00:3A:7D:27:B6:4F
3081,00:3A:7D:34:E7:70
3082,84:3D:C6:B8:EF:1F
3083,84:3D:C6:B9:28:50
3084,84:3D:C6:B8:EF:10
3085,84:3D:C6:B9:26:80
3086,00:3A:7D:27:B8:60
3087,84:3D:C6:B9:28:5F
3088,00:3A:7D:27:B9:D0
3089,84:3D:C6:B8:F7:E0
3090,84:3D:C6:B8:F8:C0
3091,00:3A:7D:27:B8:6F
3092,84:3D:C6:B8:F7:EF
3093,00:3A:7D:27:B6:40
3094,84:3D:C6:AD:B0:D0
3095,84:3D:C6:B9:3A:90
3096,84:3D:C6:BD:4D:A0
3097,84:3D:C6:AD:B0:DF
3098,84:3D:C6:C7:F2:10
3099,00:3A:7D:12:43:C0
3100,00:3A:7D:27:B6:4F
3101,00:3A:7D:34:E7:70
3102,84:3D:C6:B8:EF:1F
3103,84:3D:C6:B9:28:50
3104,84:3D:C6:B8:EF:10
3105,84:3D:C6:B9:26:80
3106,00:3A:7D:27:B8:60
3107,84:3D:C6:B9:28:5F
3108,00:3A:7D:27:B9:D0
3109,84:3D:C6:B8:F7:E0
3110,84:3D:C6:B8:F8:C0
3111,00:3A:7D:27:B8:6F
3112,84:3D:C6:B8:F7:EF
3113,00:3A:7D:27:B6:40
3114,84:3D:C6:AD:B0:D0
3115,84:3D:C6:B9:3A:90
3116,84:3D:C6:BD:4D:A0
3117,84:3D:C6:AD:B0:DF
3118,84:3D:C6:C7:F2:10
3119,00:3A:7D:12:43:C0
3120,00:3A:7D:27:B6:4F
3121,00:3A:7D:34:E7:70
3122,84:3D:C6:B8:EF:1F
3123,84:3D:C6:B9:28:50
3124,84:3D:C6:B8:EF:10
3125,84:3D:C6:B9:26:80
3126,00:3A:7D:27:B8:60
3127,84:3D:C6:B9:28:5F
3128,00:3A:7D:27:B9:D0
3129,84:3D:C6:B8:F7:E0
3130,84:3D:C6:B8:F8:C0
3131,00:3A:7D:27:B8:6F
3132,84:3D:C6:B8:F7:EF
3133,00:3A:7D:27:B6:40
3134,84:3D:C6:AD:B0:D0
3135,84:3D:C6:B9:3A:90
3136,84:3D:C6:BD:4D:A0
3137,84:3D:C6:AD:B0:DF
3138,84:3D:C6:C7:F2:10
3139,00:3A:7D:12:43:C0
3140,00:3A:7D:27:B6:4F
3141,00:3A:7D:34:E7:70
3142,84:3D:C6:B8:EF:1F
3143,84:3D:C6:B9:28:50
3144,84:3D:C6:B8:EF:10
3145,84:3D:C6:B9:26:80
3146,00:3A:7D:27:B8:60
3147,84:3D:C6:B9:28:5F
3148,00:3A:7D:27:B9:D0
3149,84:3D:C6:B8:F7:E0
3150,84:3D:C6:B8:F8:C0
3151,00:3A:7D:27:B8:6F
3152,84:3D:C6:B8:F7:EF
3153,00:3A:7D:27:B6:40
3154,84:3D:C6:AD:B0:D0
3155,84:3D:C6:B9:3A:90
3156,84:3D:C6:BD:4D:A0
3157,84:3D:C6:AD:B0:DF
3158,84:3D:C6:C7:F2:10
3159,00:3A:7D:12:43:C0
3160,00:3A:7D:27:B6:4F
3161,00:3A:7D:34:E7:70
3162,84:3D:C6:B8:EF:1F
3163,84:3D:C6:B9:28:50
3164,84:3D:C6:B8:EF:10
3165,84:3D:C6:B9:26:80
3166,00:3A:7D:27:B8:60
3167,84:3D:C6:B9:28:5F
3168,00:3A:7D:27:B9:D0
3169,84:3D:C6:B8:F7:E0
3170,84:3D:C6:B8:F8:C0
3171,00:3A:7D:27:B8:6F
3172,84:3D:C6:B8:F7:EF
3173,00:3A:7D:27:B6:40
3174,84:3D:C6:AD:B0:D0
3175,84:3D:C6:BD:4D:A0
3176,84:3D:C6:AD:B0:DF
3177,84:3D:C6:C7:F2:10
3178,00:3A:7D:12:43:C0
3179,00:3A:7D:27:B6:4F
3180,00:3A:7D:34:E7:70
3181,84:3D:C6:B8:EF:1F
3182,84:3D:C6:B9:28:50
3183,84:3D:C6:B8:EF:10
3184,84:3D:C6:B9:26:80
3185,00:3A:7D:27:B8:60
3186,84:3D:C6:B9:28:5F
3187,00:3A:7D:27:B9:D0
3188,84:3D:C6:B8:F7:E0
3189,84:3D:C6:B8:F8:C0
3190,00:3A:7D:27:B8:6F
3191,84:3D:C6:B8:F7:EF
3192,00:3A:7D:27:B6:40
3193,84:3D:C6:AD:B0:D0
3194,84:3D:C6:BD:4D:A0
3195,84:3D:C6:AD:B0:DF
3196,84:3D:C6:C7:F2:10
3197,00:3A:7D:12:43:C0
3198,00:3A:7D:27:B6:4F
3199,00:3A:7D:34:E7:70
3200,84:3D:C6:B8:EF:1F
3201,84:3D:C6:B9:28:50
3202,84:3D:C6:B8:EF:10
3203,84:3D:C6:B9:26:80
3204,00:3A:7D:27:B8:60
3205,84:3D:C6:B9:28:5F
3206,00:3A:7D:27:B9:D0
3207,84:3D:C6:B8:F7:E0
3208,84:3D:C6:B8:F8:C0
3209,00:3A:7D:27:B8:6F
3210,84:3D:C6:B8:F7:EF
3211,00:3A:7D:27:B6:40
3212,84:3D:C6:AD:B0:D0
3213,84:3D:C6:BD:4D:A0
3214,84:3D:C6:AD:B0:DF
3215,84:3D:C6:C7:F2:10
3216,00:3A:7D:12:43:C0
3217,00:3A:7D:27:B6:4F
3218,00:3A:7D:34:E7:70
3219,84:3D:C6:B8:EF:1F
3220,84:3D:C6:B9:28:50
3221,84:3D:C6:B8:EF:10
3222,84:3D:C6:B9:26:80
3223,00:3A:7D:27:B8:60
3224,84:3D:C6:B9:28:5F
3225,00:3A:7D:27:B9:D0
3226,84:3D:C6:B8:F7:E0
3227,84:3D:C6:B8:F8:C0
3228,00:3A:7D:27:B8:6F
3229,84:3D:C6:B8:F7:EF
3230,00:3A:7D:27:B6:40
3231,84:3D:C6:AD:B0:D0
3232,84:3D:C6:BD:4D:A0
3233,84:3D:C6:AD:B0:DF
3234,84:3D:C6:C7:F2:10
3235,00:3A:7D:12:43:C0
3236,00:3A:7D:27:B6:4F
3237,00:3A:7D:34:E7:70
3238,84:3D:C6:B8:EF:1F
3239,84:3D:C6:B9:28:50
3240,84:3D:C6:B8:EF:10
3241,84:3D:C6:B9:26:80
3242,00:3A:7D:27:B8:60
3243,84:3D:C6:B9:28:5F
3244,00:3A:7D:27:B9:D0
3245,84:3D:C6:B8:F7:E0
3246,84:3D:C6:B8:F8:C0
3247,00:3A:7D:27:B8:6F
3248,84:3D:C6:B8:F7:EF
3249,00:3A:7D:27:B6:40
3250,84:3D:C6:AD:B0:D0
3251,84:3D:C6:BD:4D:A0
3252,84:3D:C6:AD:B0:DF
3253,84:3D:C6:C7:F2:10
3254,00:3A:7D:12:43:C0
3255,00:3A:7D:27:B6:4F
3256,00:3A:7D:34:E7:70
3257,84:3D:C6:B8:EF:1F
3258,84:3D:C6:B9:28:50
3259,84:3D:C6:B8:EF:10
3260,84:3D:C6:B9:26:80
3261,00:3A:7D:27:B8:60
3262,84:3D:C6:B9:28:5F
3263,00:3A:7D:27:B9:D0
3264,84:3D:C6:B8:F7:E0
3265,84:3D:C6:B8:F8:C0
3266,00:3A:7D:27:B8:6F
3267,84:3D:C6:B8:F7:EF
3268,00:3A:7D:27:B6:40
3269,84:3D:C6:AD:B0:D0
3270,84:3D:C6:BD:4D:A0
3271,84:3D:C6:AD:B0:DF
3272,84:3D:C6:C7:F2:10
3273,00:3A:7D:12:43:C0
3274,00:3A:7D:27:B6:4F
3275,00:3A:7D:34:E7:70
3276,84:3D:C6:B8:EF:1F
3277,84:3D:C6:B9:28:50
3278,84:3D:C6:B8:EF:10
3279,84:3D:C6:B9:26:80
3280,00:3A:7D:27:B8:60
3281,84:3D:C6:B9:28:5F
3282,00:3A:7D:27:B9:D0
3283,84:3D:C6:B8:F7:E0
3284,84:3D:C6:B8:F8:C0
3285,00:3A:7D:27:B8:6F
3286,84:3D:C6:B8:F7:EF
3287,00:3A:7D:27:B6:40
3288,84:3D:C6:AD:B0:D0
3289,84:3D:C6:BD:4D:A0
3290,84:3D:C6:AD:B0:DF
3291,84:3D:C6:C7:F2:10
3292,00:3A:7D:12:43:C0
3293,00:3A:7D:27:B6:4F
3294,00:3A:7D:34:E7:70
3295,84:3D:C6:B8:EF:1F
3296,84:3D:C6:B9:28:50
3297,84:3D:C6:B8:EF:10
3298,84:3D:C6:B9:26:80
3299,00:3A:7D:27:B8:60
3300,84:3D:C6:B9:28:5F
3301,00:3A:7D:27:B9:D0
3302,84:3D:C6:B8:F7:E0
3303,84:3D:C6:B8:F8:C0
3304,00:3A:7D:27:B8:6F
3305,84:3D:C6:B8:F7:EF
3306,00:3A:7D:27:B6:40
3307,84:3D:C6:AD:B0:D0
3308,84:3D:C6:BD:4D:A0
3309,84:3D:C6:AD:B0:DF
3310,84:3D:C6:C7:F2:10
3311,00:3A:7D:12:43:C0
3312,00:3A:7D:27:B6:4F
3313,00:3A:7D:34:E7:70
3314,84:3D:C6:B8:EF:1F
3315,84:3D:C6:B9:28:50
3316,84:3D:C6:B8:EF:10
3317,84:3D:C6:B9:26:80
3318,00:3A:7D:27:B8:60
3319,84:3D:C6:B9:28:5F
3320,00:3A:7D:27:B9:D0
3321,84:3D:C6:B8:F7:E0
3322,84:3D:C6:B8:F8:C0
3323,00:3A:7D:27:B8:6F
3324,84:3D:C6:B8:F7:EF
3325,00:3A:7D:27:B6:40
3326,84:3D:C6:AD:B0:D0
3327,84:3D:C6:BD:4D:A0
3328,84:3D:C6:AD:B0:DF
3329,84:3D:C6:C7:F2:10
3330,00:3A:7D:12:43:C0
3331,00:3A:7D:27:B6:4F
3332,00:3A:7D:34:E7:70
3333,84:3D:C6:B8:EF:1F
3334,84:3D:C6:B9:28:50
3335,84:3D:C6:B8:EF:10
3336,84:3D:C6:B9:26:80
3337,00:3A:7D:27:B8:60
3338,84:3D:C6:B9:28:5F
3339,00:3A:7D:27:B9:D0
3340,84:3D:C6:B8:F7:E0
3341,84:3D:C6:B8:F8:C0
3342,00:3A:7D:27:B8:6F
3343,84:3D:C6:B8:F7:EF
3344,00:3A:7D:27:B6:40
3345,84:3D:C6:AD:B0:D0
3346,84:3D:C6:BD:4D:A0
3347,84:3D:C6:AD:B0:DF
3348,84:3D:C6:C7:F2:10
3349,00:3A:7D:12:43:C0
3350,00:3A:7D:27:B6:4F
3351,00:3A:7D:34:E7:70
3352,84:3D:C6:B8:EF:1F
3353,84:3D:C6:B9:28:50
3354,84:3D:C6:B8:EF:10
3355,84:3D:C6:B9:26:80
3356,00:3A:7D:27:B8:60
3357,84:3D:C6:B9:28:5F
3358,00:3A:7D:27:B9:D0
3359,84:3D:C6:B8:F7:E0
3360,84:3D:C6:B8:F8:C0
3361,00:3A:7D:27:B8:6F
3362,84:3D:C6:B8:F7:EF
3363,00:3A:7D:27:B6:40
3364,84:3D:C6:AD:B0:D0
3365,84:3D:C6:BD:4D:A0
3366,84:3D:C6:AD:B0:DF
3367,84:3D:C6:C7:F2:10
3368,00:3A:7D:12:43:C0
3369,00:3A:7D:27:B6:4F
3370,00:3A:7D:34:E7:70
3371,84:3D:C6:B8:EF:1F
3372,84:3D:C6:B9:28:50
3373,84:3D:C6:B8:EF:10
3374,84:3D:C6:B9:26:80
3375,00:3A:7D:27:B8:60
3376,84:3D:C6:B9:28:5F
3377,00:3A:7D:27:B9:D0
3378,84:3D:C6:B8:F7:E0
3379,84:3D:C6:B8:F8:C0
3380,00:3A:7D:27:B8:6F
3381,84:3D:C6:B8:F7:EF
3382,00:3A:7D:27:B6:40
3383,84:3D:C6:AD:B0:D0
3384,84:3D:C6:BD:4D:A0
3385,84:3D:C6:AD:B0:DF
3386,84:3D:C6:C7:F2:10
3387,00:3A:7D:12:43:C0
3388,00:3A:7D:27:B6:4F
3389,00:3A:7D:34:E7:70
3390,84:3D:C6:B8:EF:1F
3391,84:3D:C6:B9:28:50
3392,84:3D:C6:B8:EF:10
3393,84:3D:C6:B9:26:80
3394,00:3A:7D:27:B8:60
3395,84:3D:C6:B9:28:5F
3396,00:3A:7D:27:B9:D0
3397,84:3D:C6:B8:F7:E0
3398,00:3A:7D:27:B8:6F
3399,84:3D:C6:B8:F7:EF
3400,00:3A:7D:27:B6:40
3401,84:3D:C6:AD:B0:D0
3402,84:3D:C6:BD:4D:A0
3403,84:3D:C6:AD:B0:DF
3404,84:3D:C6:C7:F2:10
3405,00:3A:7D:12:43:C0
3406,00:3A:7D:27:B6:4F
3407,00:3A:7D:34:E7:70
3408,84:3D:C6:B8:EF:1F
3409,84:3D:C6:B9:28:50
3410,84:3D:C6:B8:EF:10
3411,84:3D:C6:B9:26:80
3412,00:3A:7D:27:B8:60
3413,84:3D:C6:B9:28:5F
3414,00:3A:7D:27:B9:D0
3415,84:3D:C6:B8:F7:E0
3416,00:3A:7D:27:B8:6F
3417,84:3D:C6:B8:F7:EF
3418,00:3A:7D:27:B6:40
3419,84:3D:C6:AD:B0:D0
3420,84:3D:C6:BD:4D:A0
3421,84:3D:C6:AD:B0:DF
3422,84:3D:C6:C7:F2:10
3423,00:3A:7D:12:43:C0
3424,00:3A:7D:27:B6:4F
3425,00:3A:7D:34:E7:70
3426,84:3D:C6:B8:EF:1F
3427,84:3D:C6:B9:28:50
3428,84:3D:C6:B8:EF:10
3429,84:3D:C6:B9:26:80
3430,00:3A:7D:27:B8:60
3431,84:3D:C6:B9:28:5F
3432,00:3A:7D:27:B9:D0
3433,84:3D:C6:B8:F7:E0
3434,00:3A:7D:27:B8:6F
3435,84:3D:C6:B8:F7:EF
3436,00:3A:7D:27:B6:40
3437,84:3D:C6:AD:B0:D0
3438,84:3D:C6:BD:4D:A0
3439,84:3D:C6:AD:B0:DF
3440,84:3D:C6:C7:F2:10
3441,00:3A:7D:12:43:C0
3442,00:3A:7D:27:B6:4F
3443,00:3A:7D:34:E7:70
3444,84:3D:C6:B8:EF:1F
3445,84:3D:C6:B9:28:50
3446,84:3D:C6:B8:EF:10
3447,84:3D:C6:B9:26:80
3448,00:3A:7D:27:B8:60
3449,84:3D:C6:B9:28:5F
3450,00:3A:7D:27:B9:D0
3451,84:3D:C6:B8:F7:E0
3452,00:3A:7D:27:B8:6F
3453,84:3D:C6:B8:F7:EF
3454,00:3A:7D:27:B6:40
3455,84:3D:C6:AD:B0:D0
3456,84:3D:C6:BD:4D:A0
3457,84:3D:C6:AD:B0:DF
3458,84:3D:C6:C7:F2:10
3459,00:3A:7D:12:43:C0
3460,00:3A:7D:27:B6:4F
3461,00:3A:7D:34:E7:70
3462,84:3D:C6:B8:EF:1F
3463,84:3D:C6:B9:28:50
3464,84:3D:C6:B8:EF:10
3465,84:3D:C6:B9:26:80
3466,00:3A:7D:27:B8:60
3467,84:3D:C6:B9:28:5F
3468,00:3A:7D:27:B9:D0
3469,84:3D:C6:B8:F7:E0
3470,00:3A:7D:27:B8:6F
3471,84:3D:C6:B8:F7:EF
3472,00:3A:7D:27:B6:40
3473,84:3D:C6:AD:B0:D0
3474,84:3D:C6:BD:4D:A0
3475,84:3D:C6:AD:B0:DF
3476,84:3D:C6:C7:F2:10
3477,00:3A:7D:12:43:C0
3478,00:3A:7D:27:B6:4F
3479,00:3A:7D:34:E7:70
3480,84:3D:C6:B8:EF:1F
3481,84:3D:C6:B9:28:50
3482,84:3D:C6:B8:EF:10
3483,84:3D:C6:B9:26:80
3484,00:3A:7D:27:B8:60
3485,84:3D:C6:B9:28:5F
3486,00:3A:7D:27:B9:D0
3487,84:3D:C6:B8:F7:E0
3488,00:3A:7D:27:B8:6F
3489,84:3D:C6:B8:F7:EF
3490,00:3A:7D:27:B6:40
3491,84:3D:C6:AD:B0:D0
3492,84:3D:C6:BD:4D:A0
3493,84:3D:C6:AD:B0:DF
3494,84:3D:C6:C7:F2:10
3495,00:3A:7D:12:43:C0
3496,00:3A:7D:27:B6:4F
3497,00:3A:7D:34:E7:70
3498,84:3D:C6:B8:EF:1F
3499,84:3D:C6:B9:28:50
3500,84:3D:C6:B8:EF:10
3501,84:3D:C6:B9:26:80
3502,00:3A:7D:27:B8:60
3503,84:3D:C6:B9:28:5F
3504,00:3A:7D:27:B9:D0
3505,84:3D:C6:B8:F7:E0
3506,00:3A:7D:27:B8:6F
